feature_1,feature_2,feature_3,feature_4,outcome
-0.8732969253039079,1.8032167966542851,2.86694514389349,0.44822621193972745,1
-0.24864264627046095,2.2846116112879447,1.4763562356937578,-1.757577849854703,1
1.1777170542759885,1.046010929390842,1.173201015376532,0.7964248392919617,1
-1.6077578869727502,0.4701733335673982,0.0778595154400239,1.7427316531993986,1
-0.041440168145760126,2.415488374047244,-1.260151332471617,1.2706246853993903,0
-1.5455404140803732,1.3518896812051953,1.776112343763367,0.46343540630528046,1
-2.4663932876821857,1.7588276909429552,0.7666521302103977,-1.8238905541266104,1
1.691871294581151,-0.37287270952959695,-0.4287356837001728,1.1821915975577495,0
0.5909110005947437,-0.009275068784673213,-1.2907182327385351,0.8197258050001337,0
0.6377603898799384,2.402628388772553,-1.3557410247113109,1.0245608401551778,0
2.4005682014486567,1.115512564296909,0.9145265276907816,2.3431674346810354,1
1.26165068441971,0.38623281384183716,-0.5602731529622174,0.9978873585496718,0
-1.4423189826821892,1.8168725939771286,2.4209036563102226,0.9309350954680782,1
-2.166463107667818,0.6806788422137149,1.7718192664823833,2.551324337360752,1
-1.6719121435932554,0.4685010016821649,0.9132173638517866,4.929776829619325,1
-1.2923514955637079,1.4320831569957024,-0.3473269020687453,-1.2178712604643964,1
0.34688454613436503,0.4994912233475569,0.6109951833104927,3.5705119327995107,1
0.6982438331094876,0.8160903163116668,0.4533085485453958,1.886192499454272,1
2.4621018309893143,1.4781854558136776,-2.0440764490870524,0.8040752027882313,0
-0.3545333363810963,0.398515521902024,-1.4558596532773478,0.8636936932942791,0
-0.0760626831472373,1.707080351835061,-0.3863318177867022,1.1134629542987127,0
0.9292177149644472,-0.8205914574091782,-0.7031030625460554,0.6969283925286256,0
-3.123050002524098,2.099551074637791,3.585284423746521,1.896946497864298,1
1.8946692870024384,-0.09965731008112111,-2.0442186207343416,0.8227186218597773,0
0.4121132673852691,-0.5045523696923349,-1.3087947122016481,0.877902317242658,0
-1.346538511762286,0.847214788023106,0.5935461211910344,0.5613524635029883,1
1.088692631202684,-0.2744418939479738,-0.3504047753309396,0.9703943903716867,0
-2.227752613372696,0.7781233099962988,0.5499020707953661,0.6024175497739108,1
2.3809352227710447,1.2048728426281183,0.25754706789827786,1.2231666375712151,0
0.5942599282735084,1.4224369615194488,-1.3710613000175096,0.8183219472955308,0
1.3274801217609604,1.8368628841957584,-1.9050051619680544,0.5555665420724576,0
-3.170633488600884,0.1444650377080111,0.40578701822249597,0.7995006399861406,1
1.559151383891427,0.7441694647116491,-0.3656263021967944,0.9175465090348933,0
0.15509328679908607,1.046631514259709,-0.2134125194255151,1.302024298100232,0
0.8783967649880503,0.27697300016555104,-0.9707615852911702,0.9504756059928625,0
1.104080786367596,0.9986465106398321,1.5494641029068745,1.9793275967892594,1
1.024177398923993,1.8358226093495384,-0.5909378714871181,1.1692880833503168,0
-0.15395944712235632,0.7268955359456533,-0.4576370582604472,0.5352345695364259,1
0.7786593283299827,1.2431824142459014,1.9370868655085625,1.629420176418335,1
0.14024523077758366,1.4852530125255665,1.0106167342777879,-0.367085764306359,1
0.17239001654697583,0.8093374714369388,2.4480298609999065,1.3975786339662206,1
1.1071127951489004,1.832476475202241,-1.053030830571272,0.9381107222568876,0
2.8189796696755876,1.5487359339258857,-2.7873297184685306,1.037710648898898,0
1.0748633942074506,-0.506060752127313,-1.785086175063282,0.7631630883686749,0
-0.6837719288528492,1.0134540506519651,-0.6811418539678464,-0.6389989157219798,1
-0.6533640693376381,0.970783057066009,-1.4072491365977715,0.9132416380381359,0
-1.3266386899741618,1.5106113598413007,1.7874092320516768,-0.2068619210397038,1
2.180066555809315,4.5798065051533055,-2.184053320109416,1.292863520552718,0
-0.025134147365854842,2.0382651439927706,-0.7502858703138586,0.977771131027837,0
0.3676067032896594,0.929609000726819,-2.169789103641084,0.7575854221011615,0
1.903665685774255,3.7671258876699576,-2.375835702538988,1.1712979178664413,0
2.266054671263503,-0.5646941928262663,-1.1669540530439544,0.6335770895387836,0
-0.13671104051657568,1.059457762107172,1.6549653176548198,0.9134619315811083,1
1.2582118122600185,1.2711566375381014,0.43574704339434533,1.821584769514589,1
0.37511233311023817,-1.1590019206172446,-1.3859144881329213,0.915442995726371,0
1.85417601225969,1.0408898275814258,-0.32562812023258014,-0.24539451440439475,1
1.0949628954695445,0.6612243863267688,0.34837457936130234,2.2687139566442873,1
-4.669546204112066,1.419835999059711,0.4825780784822885,-1.737313098347319,1
-0.019204587083324842,2.5044446634184023,-0.09198268928660114,1.4011392769605622,0
0.02482788012388637,2.081818692974646,2.1923779184552856,0.27834040335310006,1
-2.0706810155295323,-0.24180863239130912,-0.7249070405819449,1.435047935348841,1
-1.817337833164245,0.16997585565298212,-1.3028435810801962,0.9241081303106738,0
-2.0123792875812,1.1090283172164361,1.777285892470521,0.23883996077492053,1
-0.18558001355534537,-0.5486142589917744,0.06859564096057591,1.110956665253382,0
0.02349210507818711,-0.25612616306504443,-0.9989278479557204,0.6491789474665122,0
-1.3370149685944375,1.2284844876207681,1.3643118362961446,0.5251352893572874,1
-3.370756985778845,2.227934393513692,3.8735493222014354,0.6895957161642858,1
2.3892903401618986,2.069853964722382,-1.6929152667488507,0.8538150544644706,0
0.9301783050579384,0.060302947692624786,-0.7009920807339505,0.7916989151415289,0
0.5621592188120107,0.7917008921598732,-1.6534948364050388,0.9542978784154932,0
-1.9391913160002983,1.0651322915275625,0.5172317298130491,1.0177762383979847,1
0.8645906488467571,-0.10416605590064076,0.03945287839666056,1.170746862798072,0
2.1732392264079983,1.3975063759236284,0.19128291237733142,1.4443252879727937,0
-4.976790501879517,0.9272049555941502,1.2916986525288812,2.0109333002149867,1
1.045392121273116,0.03221566795030495,-1.0994205354728896,0.7250642348058556,0
0.6543884762726246,0.2901084788457392,1.0276801001938507,2.6347777995285173,1
3.778854511176359,1.7400971970192591,-1.2615406198991916,1.0648140513543018,0
2.174066304272097,1.021267342852061,-0.9218303753155839,-3.1559221869206056,1
-1.3194618717489885,0.6627278340780802,0.40580784620502763,1.2777713771478794,0
0.8165272713964209,1.7950559951238048,-1.3016569842361356,1.121893624736138,0
1.8334824246085295,-1.7358747043633604,-0.7986474647769795,0.8640408953095687,0
-0.7260016847657822,0.45038938467807177,-0.34322925124803016,0.801559006776326,1
-1.9015049773024917,1.5058409360014908,2.3028062300032452,-0.5378096810954154,1
1.1502522532246517,0.8637669318611757,-0.4071158706886555,1.0020733080992863,0
-0.35871207924091575,0.5595013515518364,-0.4640997701993761,-0.9322629099815714,1
-3.5490590498439767,0.47249794450484506,2.3237598759282143,4.912490686795475,1
1.108892275954541,-0.25956784337652095,-0.11690698070221928,1.0646933886262193,0
0.2507213292424977,1.179165888132957,2.2317417139075735,1.2185523444924655,1
-3.323711165116198,0.8040601811039553,1.3735165638249618,1.6849613139233102,1
0.5302649294558184,1.2606925981136408,0.8337858500855824,1.4198265959234635,0
1.4751979352471118,-0.7872007912961916,-2.0050986021878012,0.6305576047779793,0
-1.855206684552337,1.189487731492729,3.619944788889477,3.5659509446296895,1
0.44162511304636054,2.2035773754790764,-1.3986602276343842,1.2196693898633861,0
-2.9750782732675836,0.8054098035000219,0.015040387286969215,2.4025282603977103,1
-0.012785465586189093,0.3229611580155206,-1.231551143356874,0.31175442457573843,1
3.3693120416087012,-2.022334009507577,-0.7317250117576651,0.8520421197768373,0
-0.05541722693167961,1.2841024635535851,0.7935865661395689,0.677730959458988,1
-2.4824605751584965,0.7264110381066082,-0.22340701398620055,-0.9827077144862404,1
-0.5258649303943017,0.23002799272584895,-0.7990861672707413,0.6778447848008584,0
0.31734477657496774,0.2335812288905743,-0.1915149126457888,1.2582782853469296,0
-3.552289003621129,1.067699355482858,1.3473187443973613,0.1706812114814259,1
-0.20959149690678502,0.7563827290681266,1.2218017017541762,2.4581486712640745,1
0.9254594853538594,2.507923772147659,-1.2281458496690636,1.0543507578097653,0
2.6141356873740977,1.1707679269253353,-0.9149630687923617,1.1619264847024,0
-2.850365896464392,1.873456835557164,2.763919322114396,1.717230979870574,1
1.5617260307252447,0.8044162238745627,-1.0766551583206432,1.0101959744847095,0
-0.6048757256735253,1.7956941356026674,0.6860673265187192,1.1376305390420498,0
0.9701032787378104,1.6780309061061913,-1.2452405484604132,1.1372595310149225,0
0.4769652919630821,0.859520373854769,0.3470864471074482,1.4485566443583031,0
-0.1290281765560357,1.00666291288621,-0.8692859294373798,1.1296030661954182,0
0.5873018466702248,0.9387436161528415,-0.9556066478160227,0.9796871207952134,0
0.7076390673829369,-0.2823949905801242,0.5041986690470719,2.812277000504296,1
0.4713421296565068,-0.493626871863438,-0.43347188433328276,0.7621245687478675,0
0.535096040946949,-0.3931989404310803,-1.3405497919556013,1.0552430457055473,0
0.15130198492671676,0.8748662423062382,-0.1354316529787598,0.9553744496638391,0
-0.9945554166327447,1.0266157056733523,2.8703589698406273,2.6339349684012876,1
1.1048939684400236,0.5548133821976047,-1.2558223024133335,0.7823046954078228,0
-0.26469405668795576,1.840588305810532,1.7705850398558372,0.5220942410545758,1
-1.0485161571113069,0.32632422708945974,0.11495771746949879,2.0160027930175537,1
0.0914953515613337,1.6462738849781773,1.7570276678031838,0.24698914108203185,1
1.2501191999152397,1.1925039688397416,0.9103165364039336,0.8795107070955259,1
2.3657694031514245,-1.3103942708226124,-1.4954669741196138,0.8531298892686283,0
0.6085451716923307,1.6592269988075072,1.8248272877817127,0.4322307996278928,1
-2.726832461660938,1.0097655737479898,2.269006629698003,1.8596437647054507,1
0.7145315838498609,-0.1550904907987518,-0.9720376697658303,0.9895343891993948,0
