feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,outcome
2.3113982710189793,-0.20079927631398742,-2.0844019942919334,0.8598013425498465,2.7885725300154243,-1.4490683492779204,-1.3359244240763657,0.8503938026795361,-2.083343785913434,1.6978258905658272,-1.2624892946174175,0.2682481948117468,1.2348275398819724,-0.25263577423855377,1.5582271152259826,-1.9387141011190518,3
1.0429508321191203,-0.37480372580936383,-0.30990149500494,1.043120169981019,-0.2853965504416862,3.283050264528653,2.772304257545378,1.7901146426937986,3.8060788540508375,-4.741203697261732,4.02437773032353,1.712880221933711,2.600620649797003,-4.8907609043813585,-2.0918260716867856,1.2333728494581826,2
-2.0473051908883453,-1.3195625907616917,0.4920823088627171,-1.797521893193041,1.480453268827267,-0.7532554403684313,-0.6728257909441482,0.034405614962368936,-3.361265926582294,3.1003506738008895,-0.789016303744114,2.0361933220974273,-0.852219710261525,2.819892182012225,-0.34688522812324907,-1.6719796400827602,2
1.9047015670241025,-0.49264594637888104,3.601521988277167,4.3618036801760836,-2.427639990193325,0.9225719294974335,-0.896125902324999,3.3596011455008985,-3.998165104971286,0.10144509247606126,-4.614532967665643,3.1060084527824317,-4.5297282584754,-1.8674321487274512,-0.14964548267593436,-2.062338517165884,0
0.013072103926765832,-6.179096784812546,-3.538867143935514,3.4835114395118016,1.8873602403768766,1.1334276750092573,3.141324851780319,2.4325544818782463,1.580969354751701,1.089644700400056,1.6507774058676774,2.7585371707390376,-2.905648566398559,-0.3822922245886238,-2.59328607210518,-2.893972814999504,2
-1.3271785509645442,1.6508040762435732,6.535414920839265,-7.201459414348095,1.9556263559404048,-4.092164947210727,1.4551318309597656,0.8429059461451834,-2.429048465707539,-4.015114410168736,3.05987235406866,0.9413576523757206,0.49994679811868004,1.6483117809096801,1.7987773504694724,1.5345994418945188,2
1.3211541527661503,-2.355805048912127,-0.03727367653328706,-0.6879113109578774,0.8127299637904335,-2.406692420971487,-0.03294893046452474,-0.03902798055544743,1.34831586237391,-1.6576987697023324,0.7784607496339098,-1.2545880899349502,0.8716726310372671,-0.1041462335140787,-1.4965044944767343,1.310850849740146,0
0.40766050119066577,0.9637420851457407,0.9903893121407474,-1.118276757326768,2.7441695884549597,-1.9000935429887362,1.9872379450863653,-0.6722069947524297,4.6645843021228,0.13194772654367226,-3.930373989605938,-0.18350194998631109,-1.468115132832984,1.7192231097607165,3.426757573613652,2.75200253744429,1
-2.355557731590398,3.692945161767558,-0.701295527316935,-3.0534287244577665,-0.38261654813732426,-0.9917902735524038,0.3450955077454749,-0.04276888203062512,-2.232755415099943,-0.6206011346366496,-0.5065692766056937,3.834144543036796,-1.6063213195850023,-4.279046696659428,-0.9755410201090642,-1.4554660209779908,1
1.519576341004816,7.118559110131288,-2.3334383001026704,4.489061675965591,-0.2757693852343347,1.2415385767038165,1.7012318373379849,-0.1664246315464486,-1.5965480185208367,-5.810440524358879,0.8804416129952715,1.1581368207973624,-1.8209633258440752,-3.786099726085142,-0.2592279820770105,-2.263784011642798,0
0.58873746841435,-0.4271909190886616,-2.2070777443291014,-0.3134370903104108,-1.9104611046103348,1.0620136241807951,0.7499245789057799,-0.22145288435006316,0.23191144731692348,2.5395309205389185,0.13145638125211412,-0.9309891898253206,-1.7756114007120385,1.9249729563835118,-2.7128729565716374,-1.958414993579753,1
-4.710274537152058,-2.4035582249995677,3.323272327324816,2.2256307629758756,1.371795271102405,-0.895830121881753,1.0453269407753076,0.07952700370255594,-3.927781081148238,2.0037232144535326,0.8821365285294247,2.1397945527762356,-1.581579505327022,-1.568253188657376,4.754486198273464,5.315977408057455,3
