feature_1,feature_2,outcome
0.28622881865112904,0.38305398950470215,0
1.1797141489470344,0.48003248922709363,0
-0.6181942124202637,1.324769250322115,1
-2.339463290058225,0.03675733237475298,1
-2.097161702563171,-0.24140640460507679,1
-1.4683537233446469,0.3394351570994898,1
0.3635714704780765,-0.8155277119443751,0
0.4288883543530073,0.3917616185203735,0
1.082370208199896,0.42729851405414143,0
-0.7321899418416071,1.4852623351977379,1
1.2220781501267113,1.5323022422478032,0
-1.3368847747573038,1.0663849596451382,1
0.5276973357953164,-0.675075094404201,0
-0.3677436150227751,0.7002648010595487,0
-0.18105317206087135,1.5611775445447278,1
-1.4505698520902777,0.46437862216914083,1
1.1419982040588064,-0.24423899648401903,0
0.2841835810579204,1.5154790128973636,0
0.004192690589167158,1.4414089301316493,1
0.6426046343338461,2.013769243333364,1
1.1004379296823084,0.9832636312595251,0
0.5420062415723443,1.686019350596759,0
-1.298825052122539,0.9585191365025547,1
0.2582783488923428,1.8620463633588642,1
1.6889120818628922,-0.23518655571016467,0
-2.359455707190165,-0.007115937687118379,1
-0.07707481912816871,1.5748081818370172,1
-0.9197319954509567,0.928444846191771,1
1.735251477956777,0.2021288646057361,0
1.1565884336213077,0.10911680746419727,0
-0.5757172447796122,1.2234577370651554,1
0.4350366569726434,1.079267308409278,0
1.291127561578727,1.7816992371475888,0
-1.6922076624945952,0.5101846037498594,1
0.09589011269456904,2.1473998146153597,0
-0.64694422550302,1.207308267402872,0
-0.9965829015685305,1.0661307613839959,1
1.0580270484587224,2.40665455092331,1
-0.19821026852495938,0.3187248444188232,0
1.2141845164763774,1.6916704420495836,0
-0.7818674385392653,1.5570796003979241,1
0.6262017350171758,1.2605758314650293,0
-0.18059925907026875,1.0096327242113763,0
-1.1431195976928719,0.48415582972457927,1
-0.6176685405118449,1.3603961079524285,1
-0.8325169686994693,1.2956373107087311,0
-1.355756256771362,0.8536394208246151,1
1.4066333982155879,1.1834465293255494,0
-0.6220006045383939,0.7686579408357681,0
1.6812739085784179,1.4661185752106771,0
1.9664207372240656,1.1512780241319553,0
0.7211199715817379,0.2998910516327843,0
-0.8246451305872976,0.7049555586680868,1
-1.1787752721735576,1.0640890956832043,1
0.09580400232906983,1.6519721449041578,1
1.337634904538339,1.066905070652217,0
-1.4503510011242449,0.6867061577274143,1
1.247168983380572,1.9783705233643696,0
0.8451337785940061,1.900629697025893,1
1.8482350557408047,0.783375703595369,0
1.1854485454339547,1.7760219959428198,0
-2.551752198355759,0.37488583110601825,1
1.788255105209801,1.2776509866081032,0
-1.6646385669384114,0.48183626900507837,1
-2.479449904321503,0.5004063495533719,1
-2.0506268050410545,1.0213473035550802,1
2.7605215777223178,0.835082274665593,0
1.1038318852407494,1.5567406393478918,0
0.546878594555539,1.5772489340361675,0
1.7329944693858952,3.394585954840525,0
1.4040084727851014,0.9805945441889535,0
1.5042823557096057,0.68256515862103,0
1.0019951034292045,0.8262011089641949,0
1.607100398720207,-0.23219107999413446,0
1.1926880006977545,1.1999065559122042,0
-2.0368209095569987,0.21812627175755717,1
-1.4264591512610432,0.9408079168014092,1
0.6332540764058749,2.6473867752480054,1
-1.5994237315256048,0.8293147368224466,1
-2.5526276514222124,0.18411318354260753,1
0.4236558748239069,1.8135026807581478,0
0.5270550116693289,1.74157636436707,0
0.5206159156208177,0.8247460195085252,0
1.8001823400520538,0.4316308096416439,0
0.13516437256369018,0.5648142278350308,0
0.06671731464789088,1.136293278115772,0
-1.293938336384894,0.8954013617177037,1
-0.6493136514366722,0.9031616271343815,1
-0.2620222178436401,1.701057763701097,1
-1.7525525705177585,0.7243240763632857,1
-0.261885625843849,1.5089815186276792,1
0.5643734012317826,1.9164260574172505,0
0.07920189756896467,0.9567424829823667,0
0.4196503011575643,0.11410793131155839,0
-1.2029748087699486,0.460003250659375,1
-0.1574122669650989,0.9905581499107697,1
-0.3273313510189203,1.4592072501529316,1
0.289075557717949,0.374216464076792,0
-0.4669630789407673,0.9989342587119454,1
-0.5629639769725188,1.446047979555102,1
0.8570870440286361,0.26830982978847273,0
1.8341012261411382,1.7666996461208957,0
-1.7447118346084693,0.07842563418887738,1
0.1705925370631003,0.7760908081605309,0
1.0078400116501995,1.9296711732161065,0
1.7042057996602056,1.0358890177880833,0
-0.784766784060631,1.1169383327626348,1
-1.4986229880417874,0.8069383009921343,1
-1.0492470117879849,1.266948179629062,1
-0.7469394634277626,0.6609779720300815,1
-0.2099407373189901,1.194229613013559,1
-0.005718976051764413,1.7902252791130047,0
2.118044624651869,2.2603163141582883,0
2.170613548299154,1.5048729862318124,0
-1.2416066764959333,0.9181535213249098,1
-0.8903377450188977,1.0486168121365727,1
1.9308707524811601,2.1052338687384387,0
-1.6293474542055035,0.9683326805243053,1
0.8159883932384382,0.7840650590877936,0
-0.9744487488246935,1.2352882205092528,1
-0.7750725555188531,0.7975976172026005,1
0.9058261949202595,0.7436390682937979,0
