feature_1,feature_2,feature_3,feature_4,outcome
-0.9728494085925335,0.22645230536138328,-0.660285777777418,0.7327156056425753,1
-1.7740471888139941,1.5620228986055094,0.11394348819026767,0.6639491399176103,1
0.6623802876180231,-0.4734700320249705,0.45140655574433264,1.112343601671915,0
-0.33621662726572843,0.4404928242139303,1.4952229288023622,0.2715388030508923,0
-0.3079101496491441,-1.8768875507264946,0.7688821655504401,-0.9148157074609472,0
-0.772904605504562,0.7098012316311293,-1.527235121808166,1.2651306852178363,1
0.3391725378263719,-2.7898385856134755,0.6313506783557989,-0.15481587717132983,0
-0.8428291646811165,-0.9169976337871574,-0.7373463839701468,-0.19977806534301978,0
-1.8567489414675062,-1.0081950882499044,-0.32738536279831865,1.0237054098839231,1
-0.5035064363165831,3.0936466905676325,-2.213439860616114,1.60222052602795,1
-0.9092520189082401,1.1289553843329994,-1.041923682203685,0.9461925652956507,1
-0.22804928460392127,1.6154673414634613,-2.223119540996798,1.4266860936348167,1
-1.406240569018229,-1.009957809806337,0.12967489775158225,0.37890358058761153,1
-0.5050602256848424,1.447717306415072,-1.2785064788588725,0.8463042027712956,1
-0.9713762038079418,2.783566889122085,-1.52233092209605,1.4013283038290236,1
-1.949881485910559,-1.246753279124708,0.8200549350664548,-1.901767685787419,0
-1.1340865952343777,1.189582356008324,-0.4867510901799075,0.7232897594155896,1
-0.757937140075107,1.2198193060182805,-1.064071455586493,0.9095532813032323,1
-1.0721454173928089,0.7759333220601301,-0.6829623186180487,0.810450739410025,1
-1.431423970447411,1.291001664875005,-1.091547532216707,1.3324813224973342,1
0.476362954119232,-1.270977354386207,1.8513034112014788,-0.23768744309941736,0
0.06725019176944724,-2.083853067726965,0.3932838261924143,-0.4321445189772253,0
-3.351126257119512,-4.007853836931827,1.0223450639622176,-4.666042248131717,0
-0.7659341540104335,0.7065950098140032,-0.8251798077143383,0.725280280827308,1
-0.8349140605453584,0.0846025581515123,-0.43480044145630825,0.5069939415981475,1
1.456442088142723,-2.7646048151046347,0.39761463611176817,0.8603064543504042,0
-2.279429178675864,-1.5225963934438398,0.4466971584458135,-2.2063903662684963,0
1.073982655105742,-2.436949607258984,1.0245778243880737,-0.03887993873707718,0
-0.3160773012828536,-2.096044307723105,0.8964051189293245,-1.7784002276475968,0
-1.1693018004006521,3.622669621872926,-0.8094981781218558,0.9483496073561327,1
-0.9632857086221055,0.6246349085210244,-0.7780370457092001,0.792611383444706,1
-1.1668983794670666,-0.896440167800155,-0.22205966380946052,0.4968838677109765,1
0.14135072979689012,-0.8857890779053306,0.8396262915972227,-0.32792625840913436,0
-1.2216663993370138,1.1605532819117088,-0.6181075982545827,0.8687724582208243,1
-0.11590299859584086,-0.6982524784179827,1.8360579603208822,-0.4480004271274165,0
-2.163473253956945,2.8006528262493102,1.628173182392722,-0.4422964606771874,0
-0.8625245083841901,-0.8094951381304514,-1.1477242533235588,1.182711522136867,0
-0.787930223197921,2.085698468627093,-1.2034254548342733,1.0131945003287615,1
-1.1534459953856393,2.4022697729509384,-1.532856975100481,1.5119887707057917,1
-0.9030913166094768,-1.427236113993675,1.888661758838369,-1.3673059021937335,0
-0.8772469387402018,2.7998755988467163,-1.715732808460467,1.4987206070896617,1
-0.8366915073734216,2.555128189563141,-1.1016417920132513,0.9796680319284385,1
-1.270432517530801,1.5723147888161868,-0.6301109062156394,0.9090689420906163,1
-0.1700959995185034,-0.24620815010565045,1.636644211704342,-0.1264948853368375,0
-1.120582538104233,0.8827610624160014,-0.6847006899582777,0.8369504377009717,1
-1.6481124542098864,-0.6945678015979904,-0.29457140173558294,0.8515008570640917,1
-1.2687766450847358,1.2297558286548114,-0.7729227792043926,0.9861064016787129,1
-1.5644057173471593,-1.4612791933551956,0.30726044507850736,-1.3643315823826303,0
-1.910744397730055,-2.2487017774856817,1.146408638771625,-2.2451503789187197,0
-1.547742148738045,-2.850728739837381,-0.10120194661035709,-1.198879878383684,0
-1.8566988864412879,-2.1366827045081385,1.9392843058086289,-2.581245429360288,0
-0.9202195438023761,2.596120844656391,1.3260788223013045,0.6358703954695901,0
-0.6420208668248507,-0.3171910705691128,-1.4676994984907832,1.1325225483992867,1
-1.3132502648324467,-1.102775108901228,-0.45586941573711925,-0.38543481093888254,0
-2.904962988043229,1.2805451234112484,1.44221559452527,-2.246546966958042,0
-0.7425585260634618,0.3986889177284825,-0.7541258650502228,0.616152938418019,1
-1.0857257418795636,1.9456688291787203,-0.9472252595404502,1.0213295056224314,1
-1.889341946474266,-3.9827128467417507,-0.8029078969211809,-2.0444413735399776,0
-0.634964107800795,-0.4445783685740953,1.804088919357652,-0.7895282927246426,0
-1.2301066290862637,1.1054125482058945,-0.9127681360049927,1.072483224260406,1
-1.3367819534548344,0.7940791064359793,1.865483158536136,-1.5496166816083723,0
-0.5269432280800459,1.202663138913556,0.5435113454314328,0.8031805905902671,0
0.33119053262033304,-0.5018747071360291,0.20868826134017016,1.1444131711106458,0
-1.120921389555137,-2.8525317496490166,-0.7049081954850074,-0.8169486065707336,0
-0.20259881102661093,3.653572721560814,-2.141676727958242,1.379465052139261,1
-0.993441570496226,0.8329134303691763,1.2897694198957375,-0.2671517852743497,0
-1.7778080140688233,0.3842152641721277,2.326477518979668,-2.1555082653238267,0
-1.3646013201810434,-3.670928653099882,0.9080065429140907,-2.429055153922624,0
-2.2479723970256744,0.9140337646919579,1.3320339314651106,-1.4012560540143641,0
-1.7248807746065258,0.06041329388605399,-0.21755149932015705,0.84078875598084,1
0.6359595805954472,-1.9081169792080783,0.9717989458399001,-0.10856789609782302,0
-0.991758521429654,3.683163129250331,-1.2985464968737663,1.2463995824050802,1
-0.3706985575375913,-0.8232464230280474,-1.2685892752525025,0.8484503550472671,1
-0.8951671746394048,2.839217209211774,-1.5480584629697485,1.330501650875174,1
0.1555618284268856,1.001747985187307,-1.41897858164262,0.5843505887798525,1
0.13475732807818064,-1.793505702064686,0.48406775658254864,-0.16860350908761756,0
-1.9012684256782146,-0.45847298641101697,1.5309440356263795,-1.3031426453224397,0
-1.9608020861167912,-2.6003497031353593,0.3082592619061204,-2.462965960947975,0
0.04112808376199095,0.2257359580668823,-1.782977653323536,0.9540814283391525,1
-2.3683005509938173,-1.4293283538802268,0.3951983911123209,0.7795741578980353,1
-1.110896012407684,-4.80206972777291,-1.0511802378491897,-1.313321434450589,0
-0.9287010425036655,1.1587342501093978,-0.9021875513391814,0.893795780592568,1
-0.11027200783000657,-2.8958370897481007,2.100157906421214,-2.2224465404041593,0
-1.1522097591881941,1.8311017662949518,-1.3869022233570076,1.3844553629656353,1
-0.9615766623144415,-1.9695216082437597,1.2959349012207853,-1.2399111185941099,0
-0.6743274512280013,-0.1337906441039841,1.534596933514387,-0.15571260115758423,0
-1.0858539000111247,-4.135164924442602,-0.957336092443722,-1.0955827266447629,0
-0.6975234462011916,-2.554186485151155,1.8730158406312842,-2.2744089240086938,0
-1.4415099417813226,0.9220926621219204,-0.5415584184092654,0.9039915802777558,1
-2.9813715736580475,-1.7858523257203371,-1.1365047564033741,-1.7971141661466854,0
-1.4514354560723135,-2.3470964352250014,1.4757251681895511,-1.9871754973462028,0
0.19181643685224148,3.119917394937659,-2.8072037344490797,1.6598535202956697,1
-0.5768172814929969,-0.18381426230109899,-0.7591459492383337,0.5529542737862418,1
-0.31245333198897085,0.9201931811068789,-1.513845655817684,0.93237377229312,1
-0.6037410253910533,0.7718649867518097,-1.0812617003695486,0.7734646873688386,1
-1.545685144328159,0.9376890305593111,2.259900871739278,-1.3636972846278699,0
-0.5251581458807676,-0.5071596741871454,0.8770559713508126,-0.2022706201066291,0
-1.13501202561704,1.4860159902164816,-1.1310749483021696,1.1796601264150288,1
-1.4679437327858802,1.554393672600747,-1.1163838181772603,1.3773668265994363,1
-0.9043392121112248,0.3077595866171189,-0.784118958210753,0.7242192622468931,1
