feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,outcome
-1.6071257973462687,-1.1577493217826844,-3.3395613029710205,7.986760566979783,3.017010674019116,-2.3795871795142105,-3.7721704274456127,-9.103341446779963,1.5403457076448825,7.799386501157935,6.680879773410644,-9.972983816789174,5.389385785120391,7.9708607418436594,7.7908365312285905,0.2610085667481896,10.90019187922602,1.6640880785356449,5.212135109708269,-4.433329028195566,1.7450803077578043,5.495578393601833,1.1648237208577163,10.286536759057544,3.889828966480958,-3.371494215583484,-1.1753499095727755,-2.054340139617833,11.534829103059748,-1.4112401821859073,-8.13886064575751,-0.1634067912580235,3.8217810588108976,-2.9372002556026438,-9.295915296779798,-4.1608156028566885,1.3211480531310897,2.6877542206935754,-2.520989647318688,2.0298863882979044,2.9012406688260475,-9.888005687328778,-8.321144213525837,-0.36031779573203904,5.522328023811289,4.590698749283974,8.952564690297157,3.8375129860409225,7.030609124886057,-6.405696972601095,-9.299365347832676,-0.862361995225819,0.4827608720711163,-5.367607322539554,2.3044712006008,-10.756248087761778,5.067749540436924,7.62339355914356,1.1751692480314264,4.147536226089164,6.352765029090639,-5.967832480635666,-4.165552542140695,7.305286481937887,2
-2.76971575365351,3.113195379743778,2.05446532696266,-0.1006620726620635,3.8857790669039356,4.953468936469293,0.36267350036381085,-7.844723917362204,12.321787084689165,-2.824831086188939,-1.1657226147799742,3.9426367827914826,-0.13972280155461292,-0.26746293289222844,-1.3976939700276838,6.53105536259815,-1.938330577995477,4.645602649695682,2.452489322859757,-7.986458547619938,-5.275794698253634,4.899840293114426,7.1249848653468915,-6.473661831988695,2.307858711349219,2.6624447628617633,-5.5248955403094575,4.4470659248757,5.40310405750183,-4.294928297017911,3.7627076534017467,-11.608685423906222,-0.3648765547369923,2.6036875413248084,2.067425779742731,0.8735062982751605,6.3826538329691935,-4.883315296107978,5.15986651395898,-3.1236466834691337,0.6473964658921147,8.414486805486074,-0.9564886852796946,5.12346995704006,5.292631921303615,4.385579269778022,0.14911039510686974,2.0557793272535507,5.204450879180074,0.5961444560626136,-10.834371829322416,0.5341746695179175,-7.560290626307045,-2.7915854653972336,10.426189796493043,-0.9990916275207269,4.98726325105425,3.9432069022838765,-8.452248920422553,-5.176843672899732,-1.8424696878703326,1.05350530266302,6.485377411277391,-2.2756532220609387,0
6.122740667251542,-3.8504044633009133,-0.722833596931032,6.159581088095391,6.366229858189516,-3.877052827167322,0.6219433760247959,-4.275563347639855,-6.500865198831664,-0.1139576828555201,8.06898300781372,2.8435148668404864,-5.239254052045025,-0.02610341014390949,-2.7362374493748476,0.28837264662516604,2.8559253182253617,-6.062349040210564,-8.093061384716675,-9.079211469720839,-5.643771500939557,-4.177712207810281,6.845318749497215,2.2353206496413365,0.8087493760932589,4.652271753777633,-0.5763092023836713,-2.1897103081632556,-5.345104031968521,-4.266742849901052,-3.3021085109825643,1.892357101487253,7.2270547444024675,1.8186069177510207,-10.580185654065115,4.251459457608546,-5.170830583417288,4.606920089573421,9.738498836415852,0.9605220624610856,2.85833656898307,1.4167461904951826,-10.770589448595672,3.968486569039392,7.855209332975761,-1.6923309762215886,-2.2115822674181875,0.810706558131749,4.457096532912022,2.1233435983129096,5.395998303563687,-3.4804724843659818,3.911203221106237,-5.815434362220113,2.0468525057725344,-6.798336508011185,-1.5202100468181063,-0.9617099971008463,4.433309979188439,-3.6660118473862635,2.4212889971713003,4.036286642846602,-1.3276646701217651,-5.449964773372905,0
-2.859501118298363,6.122374967202843,-2.8275115862609606,-0.6932569060217398,4.990741808378198,2.929055491835208,-5.838643899044192,10.249706458615318,-3.2868275630077055,-7.754653455389802,-1.3820062375833722,3.6459012361126377,0.5307359578486015,2.8482898724299495,-9.165643070017818,3.263968335868625,0.40167736507473406,-2.946902056676421,-6.699717523978615,-2.256308827109813,-0.1316528574574256,-3.9118895769599114,-3.8068513470807046,-3.3952560067111994,2.820831417473669,-8.305692135493821,-1.3143359646443136,-4.9714424608560375,-8.429744591425457,3.916868488345022,-1.2175571828630618,2.844034398317131,0.22412020523817056,-4.893250491468352,-4.6420719325880615,-5.8163981940539,-7.1774546463829605,-1.178500874258078,2.623749408090595,3.841662042706342,-5.1630554614643485,1.7678387620480622,-2.803380666318992,-4.486966219731043,6.5996105382622,-2.711558794747504,0.07647232889335931,-0.5749155976783316,-2.3476268260049293,5.304345805873137,0.9859357495319213,2.3657001161603772,3.6809552299762727,-0.014981900956627436,-1.679806378561381,-2.8160294068506744,6.350733566803987,0.39724398429848495,2.9838878827243853,1.2448562944964434,3.37771459009256,-2.6095646389463196,1.2829273186764607,-4.359436281242817,3
-8.433040345973385,2.1790478452756408,2.2560558084756286,6.363494165391436,10.749189880117894,-1.2973245055948757,6.613045371316249,9.813011352838455,-5.429252475055832,-0.8787392898070869,-8.900907783169808,7.6573716107947725,1.0238061796215154,0.025911293976596528,8.234667768319591,7.496302371249671,6.181647571351742,-9.920197834919144,-3.2857345541959795,5.546909706027904,0.49230798866617986,-1.4201935453026877,2.6274540958274413,2.4165507890421702,-0.9180817308320077,4.838798819883121,-0.6092336733906503,-3.353303187746185,0.3018744438747598,5.89350157657475,-0.4909933063275256,2.052819508308964,4.695206521323535,-3.498260407203112,0.3577649230506088,1.185347839348092,-0.012381966057358085,-2.6357701878447686,2.848877535448058,3.4562819044953192,0.9962413124921927,5.662544139004905,-1.8822043347034256,-3.79225493703449,8.623824711967941,-1.3073843805853826,-6.500141510977539,-3.7488921129071233,-7.194263108607421,1.3102717030500477,11.084701490922289,10.570468782038882,0.9646370935764763,1.0988801684125393,-3.320985249465466,1.8938218630200778,1.2962803731564985,0.3568545553408127,5.37593000697536,-4.267402563312242,4.7959454756606,2.0108755021600757,0.24126966757579837,-0.13548928016614936,2
-5.705362794257717,-4.37757290782254,1.8060139506396724,0.16809684874937336,0.582271997766667,5.782571801546643,5.098219773719696,4.231825989251908,-7.121294128126216,-8.676079530213656,1.4190177990337112,9.910867468813109,1.2487249715354354,-0.38053880115668126,5.664632907338871,0.7151173516842373,-5.581199271010001,6.340562676779574,-6.750051474046798,7.1582922196102405,-0.0659716291525132,12.719533932918326,-3.4789310981312638,3.1613139411123434,0.16785498181984715,1.3857708633577448,0.23826882303426355,-3.25096181250808,-3.0171309497029775,-4.350504363047805,8.264070233351262,-5.624227173491829,3.8570698706912614,3.48144984225336,-2.3016631793088926,1.0483159914620859,-3.3232018749303096,-0.5859100389947722,-0.0828619779585521,0.5091848397648937,3.48442603275947,1.4452107447044589,1.7863174506899022,-2.724739942708555,-9.222362386524871,3.8900214210761543,7.5679961396975886,-4.530351639272873,-3.4486137392284855,1.9306637715165502,-2.515373767106443,1.3183385743788052,-1.2963791729471497,-4.817392040660787,0.7356026695749565,4.679231207186752,-4.342547575136275,-3.5607360529774468,4.760273287528477,-5.100743216069532,4.923616656742064,-0.49508953539798584,-5.544944588539822,-3.9303630552101314,3
6.287325887876128,3.5132160715880687,0.1911647075098153,3.5404058949363995,-3.422857830537789,7.678402746327697,6.773104951868042,-2.8011349518804827,-5.396345610779181,-1.539931041338304,-7.9829909187838055,7.48810241421662,2.751816252287323,-3.8246038813632963,2.7413850229854018,-2.2030016174500058,-4.594215085675577,1.2717397186753059,3.411881209329314,-4.775119788008555,-1.208631534219982,-4.870717176559292,12.210779786873456,-5.249611296955528,-3.5765665886237663,3.5637156561274255,-5.317326812630984,-1.3244583804879508,3.214154982480197,-4.425883468906449,0.1860771943054187,-5.809901019468952,3.1022964298003686,3.529179868567752,-4.028404835371215,-0.19123266095317615,-7.214722058070704,-0.25497309063636575,-6.692282260416669,-5.467870113311295,-6.4966686449093585,-0.7209488552737937,-1.172675053016281,-7.933265394232576,1.3316190053384458,0.7542975702525396,-3.489582747360952,-7.267595814084735,-3.554729185321007,-6.078679041214305,8.372470031991806,-1.0347090078318164,1.19319558948354,-3.597196709479257,5.304172767021511,3.275088447125511,-1.0042966102025916,-1.7682288375124395,-0.30087181549730535,6.597100088018649,0.0019313139060270768,1.5982511575518472,-0.06535531287390284,3.6586630414739485,3
5.692251312791468,-0.6399246856182064,-1.0683585467194647,3.282976159456331,-5.8541485364525325,2.6013530456847667,4.503182795320785,2.139561500292614,1.651417996714784,0.9062971547596166,3.676411610114602,-1.1085343012242803,-5.296511415558668,-0.6939569240891765,2.0168391818503784,-5.8617423981413435,-0.5924861142014761,1.1056482197652564,-7.357520741023756,4.355452718562153,-0.7361020163774312,-4.246660206216765,-4.477600539761396,1.3754236285063066,-1.4781496363110715,-0.8009926366891018,-1.3073369373875336,-0.8875134148312063,-4.294767621282896,-1.0265095204513546,-5.602795378646589,-4.525089371148128,-2.3357807804546784,-2.5461015758718366,-2.327084197894049,-0.1543852384247011,-0.27593710944281447,4.8744509051863405,-1.015094525266925,4.906481288064361,-0.3042667936243586,-3.573728828365515,-2.6099474568714873,-6.7179406500675425,4.716195850313511,-5.336439899437,-1.8125303339988084,3.456241543762861,-3.88751943755224,2.627582822450181,-3.910827740927002,-3.3171489216749266,-2.504673035408516,2.099658619788738,3.3520426528375467,-2.9326056079115546,-4.78317633352921,6.54906259729622,4.093851213955391,0.8529790275699753,5.64149911671556,-0.6368639316466946,-2.0031936607545187,-0.09992756492005717,0
1.9502633204413669,11.343978424447094,-1.4304649090917159,0.7093989103323053,7.148149731336355,-0.5226666057766245,4.33440440942654,2.3549087901350676,6.158365225897857,8.16832861302752,-5.011231301802387,4.518566794140858,1.9408832462358798,-4.507811697405062,-3.5482730847864548,-4.416991469569524,-4.054703498413726,6.523107255033662,-7.132038583174945,6.0746748550777605,-2.2452836628314303,-12.14487231703722,6.731626284880735,8.083295760220814,2.3947793001084254,9.264153447512532,3.1798201460871898,3.406988501225221,8.978285046660986,-1.0965224913619376,4.5484950036791965,-7.671724104670902,-2.2351664382106162,5.597035328666474,-2.3686441693677125,1.9408876813686082,-0.7967661625063427,8.257427143442355,2.107782453386603,8.780375172152429,1.3011893145219235,3.33155955775422,6.39611139704919,-3.425513586975212,1.2076263335264952,-11.16084947859516,-10.845997725679647,1.607880685331808,-5.478468937971031,-4.994892603452632,-6.247564821264116,3.2998847845018897,-0.6982026014207319,1.3365047196338264,-0.17822912119761924,3.636336662293247,-2.071772155399242,-4.6552165309307085,-1.708356623369697,-5.480577117650509,9.501983923558978,-0.3707193528842765,2.6348815047229315,2.1545653816544057,2
-2.038535046092493,-5.540245247025611,-0.2276315345589316,11.380660204136992,1.9939210939671903,6.981052258328881,1.1643756416599347,-3.6282230145178485,3.093260399604165,-2.90834727474551,3.1979774034613224,-2.2771274001767194,-1.042236002560483,-3.375020999311582,-3.2376850610624572,1.2836829521635327,-11.43392677555824,-4.609830475745989,-5.4697841470091975,-9.098589353236768,-3.754054128372743,-5.728616540293308,4.865364980641906,0.25528835372463743,9.194411390321434,2.5635967560005755,-2.376428888311902,9.602076671046825,-0.026779210346823623,-4.3939121492629685,-5.839072271440624,0.4943495992853002,-0.8795130108886349,-3.9251947648464487,-1.2142472156711797,1.3160840756466552,-10.167060174757456,-5.062445486586003,-5.32569802403835,2.7724964508770364,-0.23759506247941142,-7.224221603295398,-11.362851183701343,1.365391888414278,0.3456328599975237,-4.140992954712255,-0.31408037609001993,-0.08046230761454132,4.470584086643748,3.700482865423762,-8.226828929480781,4.533964314176102,-2.9420957891844406,-9.542704161680371,-0.6701290361499515,10.62050869221667,-2.3520420206654165,-2.8848976870002825,-7.883746580513902,3.325968490803202,-6.923490670364377,-0.01507211388302987,-3.3590598857268468,-5.6728298203318035,1
