feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,outcome
2.457337292923877,-1.2848923771217873,1.6968154919619827,-0.9441870768585053,2.6035881794703144,0.8342397361279057,1.3660723723126362,3.762348794346311,9
-2.1529743403336212,-1.759281305932144,-0.19683139828162588,0.060616275907248385,-1.4708170437754604,-0.8865672173595178,0.0785676785490621,-0.6379918304065012,0
0.980554190320203,0.4911955197900959,1.9692527677690026,-1.1850385177462124,-0.9306955642601246,-0.7916043683961124,-0.96357862936522,1.3818940148474455,9
-2.5261333572526414,-0.22536795520789799,0.08902652549515677,-1.5031253873543537,0.49973719550346507,-2.662643857941657,-1.0496617717703587,0.20042587391506295,11
2.1114810857231605,2.6054438409650578,-0.06615766302035686,-0.4235032985229199,0.5592020605313113,-4.200337816532812,2.454876770869123,0.6794782007330176,12
-0.5095652036185283,1.8177166572185692,3.006150465293016,2.0612031215434965,0.6874200921229914,-1.8754782629404654,-0.13039477646159237,1.511960154896597,15
5.730039339432343,-5.9207015941827486,2.922439638959922,-2.965774763148216,-1.1032638752390693,2.144684515781501,0.4441594243557452,2.463523916226834,6
-0.7663025793959177,2.141622932272993,1.5951482205216423,-0.7924623135135713,-1.3825452402371254,2.0327236719005044,-1.3786057809709644,0.598627306293863,4
0.08847330890668137,1.7765795770674047,-2.320291916655808,-3.7910795100413095,-4.983540348641528,0.6469682443925804,-1.0348368890173367,-3.713215175099318,12
-3.084373642868484,1.258840347721123,1.4593878387106924,1.5669295220328485,0.9222325016645806,1.0441263462066996,-0.13708280237178005,-0.6091416691099798,13
-1.8423911044890944,1.9012441804235483,3.028027458551629,-3.719217344345287,-2.0010123033340195,2.43081980640589,1.6087441652048229,-4.645364665550495,11
-0.4045510684975864,1.24519881061111,1.1828416547089236,-1.1756468620244847,-1.6063490615032747,-1.2827477266955802,-0.1985565656118362,-1.216295127613738,10
1.5071803415284206,-4.120730322650264,-0.22600640368153613,1.598224056445995,-1.1616952949005293,-0.9953230863644406,1.550785460230562,0.5557757684998402,7
0.8559116524007392,-0.7892213583642442,-2.291093165791243,-0.17120021780618577,-1.5278582013059603,2.40552746514299,0.02192057420538518,-0.14378231714985334,13
1.4264309264029646,2.2311773811374827,0.8712783054270954,0.10648000510906175,2.0872998431378367,0.9051385602242532,0.7633962509507439,-2.373294567473911,5
2.6946182943633428,2.501008262358612,-0.5202066331755366,-1.5642270893197905,2.3614116926427875,3.8254025211020273,3.9843393267120097,0.04328815686261378,9
-3.240406202597996,-0.31415410861204274,-0.16087636575300546,-1.0395816032959027,-0.39479943423166275,0.5156726490043666,2.858487793952448,-1.3658300630907145,6
1.9117750760038548,-1.5034209190937697,-2.1565252045541667,2.6291337878650323,3.015356486916123,1.0554584010451835,-0.5129706361715041,-0.517547085996023,7
-2.8145688174876224,0.5816319878299442,0.15364966114671064,0.12402155527359793,1.302442281301239,-1.2530018204216025,1.7726014210472711,-1.0752056005558561,1
1.524607903187858,-1.1479110389520888,0.7316674097941815,2.646603336697344,2.6729480680368543,-4.974919148945134,0.8973799018012267,-0.17617670577626177,15
-1.3046349286030159,-2.277523628241898,-2.582248263240696,-1.0449926094475144,0.079747469943096,1.264311054600637,0.2632192749694231,-0.12770112411819223,6
-3.797720121968123,0.9090120233563695,-0.8613566718499335,-1.0468159131149495,-2.6544662658379954,1.3990885624514664,-0.13158842532215786,-1.1813160283954387,13
-2.3308472030626666,1.6417373539461306,1.9876436773868502,0.5321466463218596,-1.367740722394095,-0.2759444275250065,-0.6244036990694032,0.9241677600193907,11
0.6788462855352462,0.20492722973259414,1.6938325028698538,-0.3543138310507903,-2.9227743363895327,-1.0165981047000041,0.1105966842168441,1.200776368760788,12
-0.33216761050796606,-2.8237873193387824,3.301749381467999,-2.6744006239758855,2.945525288259229,-3.232211596471945,1.6309226626108062,0.669267745706214,3
-1.5013400044451655,0.3264817707399321,-2.294319619520139,-0.20168853417231103,-4.489512423037495,-2.4235366917750785,-0.6537908714253773,1.7917010670211553,9
-0.49382808772798703,3.5943587264684855,1.653423994319628,1.5160199184131011,1.129532022840892,0.7482435814127437,0.8589569564497268,-2.4280984742348446,15
2.2352560919011992,-2.6388348877382066,-4.123417916872478,-2.6781461523065917,0.058659423062686344,-1.9798261985727166,2.492870390223781,1.1610843918474856,6
0.13750821153779746,-0.6820975616130652,1.708806496701382,-1.51068796924447,0.48467212323200726,0.3541804809613571,0.025177550983177754,-1.3154838905404482,8
1.3683211741384786,-1.4119994939160625,0.7301349507075252,2.0819524890607135,0.14936707928736703,-1.217452911871458,2.422037228285912,-0.5785875686834265,0
-0.05021839930757843,-1.9307355422345904,-1.7627177861079684,-2.444546539539724,1.2377860303869666,1.3731683593551276,-0.7027440140328012,-0.8454872150264761,5
-0.4529925598460731,-0.3521593243866805,1.5868535215965678,-0.7602642487089255,1.62018373940374,0.46460937431689353,-3.267460739233375,-1.4448080117228255,7
0.21650739332106683,0.1668927259843258,0.3679141771220358,1.1711102500427395,0.15379726229556268,-1.202087836972435,1.7356898055780268,-1.104823192186168,3
-2.0029339987046004,-0.6435493726239825,1.4640898823162323,-1.9794422194042032,-0.7236758986893272,-0.5420981872993202,0.8239171392692196,1.7587883493849579,6
0.8682677943195793,2.983206383729015,1.8761566205133735,-0.2849143444031732,-0.8394254999453905,-1.2385887188375204,-0.06363947316019902,-0.3520343704153106,11
-0.4962585638894711,-1.000311082999397,0.05642455126207713,2.375855181182506,3.4130232741143827,-1.51566268991336,1.39003973233931,-1.625754682072285,14
-0.3935787883639327,-0.5986462518146192,-0.6237637042714335,-0.1400721742643647,-1.9248133896074617,-1.1446939768539592,-1.7071255449584297,-1.7554617415962268,6
1.741141861522603,-1.0746265440393394,1.3413370280631884,-1.7146730606224911,-0.21456618684155226,1.1913240664552323,1.6985347979193586,-3.80869137575299,12
3.0753476396992,4.229101982819343,3.6311992651438287,-1.2574150425651394,1.3817106760672844,1.129829326401027,2.2417026326052767,1.558151160278467,10
0.34205122296008805,2.618276687920738,2.9273941204856517,-1.7282224017035022,2.2857434377116954,1.136499582157223,-0.3482670843640454,3.2876483947271393,6
-3.3647872935442154,-2.1693650451143176,-2.5262801720092476,4.7840745071638,0.9204359208712037,0.0010608286222149044,-1.4688190990666565,0.889433099340766,3
2.3202732638921795,1.3556422586592478,1.0507833066509193,0.49779410883124997,3.644710059048729,2.622068065802775,-3.914719881911549,2.8147859886688638,2
-2.346017867619965,-0.4934224914567398,-2.2775768167186463,0.73331673243418,-1.2069818815852082,0.6463401820790349,2.262782620742534,1.4926802410039033,15
-1.6011585483986992,0.6411669046960045,-0.3889777231408127,0.6329781367707983,1.1006854731333728,-1.7181260104319116,-1.49202648683095,-0.4038632681544756,8
-1.2310789781426528,-0.5490607998189099,0.5765334086404519,-1.4676950075490685,-1.9526333103117235,-0.11791710416785484,-0.027484223423694498,3.1956860708914583,6
1.1975106058926217,-1.259478788226534,1.016353007347678,-1.5297529310055786,1.6829131228974883,0.29949358293717754,0.15414747945857554,-1.8435520112567825,2
0.26341734255394433,-3.7144552518840586,-0.07193970386273496,0.9137195593570665,-1.6934663905583547,-1.5689587850872033,1.9114224597091858,-1.7239852788184193,0
-0.4823418610022183,0.37607843212608616,-4.262449337082894,-0.568220734892106,0.5116022244298293,0.20631748492858226,1.626397948335434,1.4539916418556864,0
-0.744668750472028,-0.1984260959810562,-0.32374251231327467,-0.48547603458910327,-0.7147838710365444,-1.8792362323751095,1.5856740564934642,-2.1405111251549016,5
2.9039192642504164,-0.6294754071654404,1.4285476019855916,-1.3264426345643137,1.6446477272430622,2.091547587892756,-0.13295829861169284,1.2120971272054737,6
0.8377516329061063,-1.1291177196943882,-0.7056354398216833,0.6417716012447132,-0.8609540739870747,-4.325535147534502,-1.1203628383363136,2.0765287143463786,0
-0.2668652264149616,0.6752886831186078,-3.710336519956544,3.048238768475103,5.522229392335392,3.2844354249587164,1.715100954242857,2.4999566495104193,4
-2.3025889119068523,1.4038987324281247,1.7548151184324543,0.24143959788378755,-2.0319140733119623,3.7277517039485657,-2.0204518424953495,0.271241898375044,8
2.059067200338802,-0.27064203015461574,0.11789529424942957,-2.5371453529287784,5.730535772149283,0.4829791582929217,-0.32011997227296995,-1.0689241881308909,10
-1.2407142022923927,-1.4437584608419387,-0.42578939481529965,-0.30492858699835734,-0.5775273685524893,-0.3653863632685933,2.2353309170394153,-1.1409222388585014,14
-1.8128287508376315,-1.6571820558417736,-1.0139715061333443,-1.3030407714563852,1.2264938043223692,-1.0890790579864973,0.7245892360957757,2.1890994817048846,0
-0.514006349883604,3.3123364351729436,1.7729624202353083,-1.4607500735898233,2.6434760761334637,-0.1556310722862282,5.381411953384942,1.8362939063363828,13
1.5139894282020234,-3.2676879269109915,-4.648833966305213,3.494389991268671,1.4703561870156432,-0.8132148731118863,0.77736593685722,-2.6676352913711363,4
4.577278938620276,-0.7979961573369334,2.434415616552012,1.3237918120903156,0.8659119679679306,0.3774403511311559,0.8379270595850277,-1.604220748584161,5
0.38043401655468523,-0.7164877203229342,-1.9824482294660757,-3.632426337002177,0.3098006339966044,-1.797492913896217,-1.6154482990777657,-0.3827112175530236,5
2.145580065084196,0.47216561990180006,-0.417065564117295,-4.2562816696103365,1.4675004112745742,-0.3306531243189246,2.4870403392766245,-1.750243151368034,13
2.4416564982452673,2.0813049922475724,-2.795698370718905,2.018428328174415,-1.1152215804983674,-0.48440939846983977,-0.6241732202455406,1.600460958720297,0
-2.114927296118223,0.35826495882274534,2.0234118382500883,-0.7233248248344459,2.322228781472244,0.2277946442509875,-0.1002249156131576,1.9215268098904184,12
-1.2794458103553428,-0.051313513463269955,-1.2807118431364224,0.3807813783620675,-3.920135871905061,2.829327063734219,4.510719903647369,-2.862459754203624,5
-0.5859964850733046,-1.5417260824122336,0.2325961655427995,-2.3513432698277996,-2.518057565781853,0.8183092801645571,2.2206160282455163,-0.9902291423804872,11
0.6075580501252056,0.2773093913964406,2.900059727708059,-5.358103142571216,-1.998375991430681,1.3293171991126012,-1.6325408778950288,1.8143923681015406,3
2.1563053447153924,1.7418987088085425,-0.8453951999797322,-2.9441128564871075,1.6969288044529485,1.145800499753443,3.0477813092641632,2.52369482677616,9
-2.2115457330724992,0.05763303165049494,3.028225800102202,-3.366922722332057,-0.6418605328594433,2.3316893000715857,1.5196169152675076,1.049908832413791,6
-2.034215411733496,0.16188764580628612,-0.922553513687,-1.5431291031722192,0.7817205247391538,-0.7009892561348069,0.3506679509294275,-2.2842631772521367,6
-2.4718140283390007,-2.461712979114676,3.292716494525675,-3.382639131724329,2.4308137142662742,1.383239511758259,-2.917984038557642,0.9702310003066692,8
0.1876896047899097,0.2938078760429187,-5.5462506726543985,0.07644321456496395,1.4565834561794797,-5.142221576717312,-2.5178219559575425,2.6255919990172885,1
1.1043431326005155,0.5116351472947276,-0.6500949400516126,2.339322923706713,-3.4441822840160112,1.373692327457513,2.7459017308418376,-0.684671234021379,2
1.2203412555709134,2.593231533060183,1.2953678260809505,-3.2644029507292123,-1.3637541520483811,-1.1837934534585657,0.48186193241242536,0.6888285384362677,12
-1.3493946257941585,-1.047092489201927,-0.10524867120742076,0.7933121590575627,-2.324841960530648,0.6890189868970917,-1.6626820816738188,-1.8635887415830013,10
0.0882780255751695,0.8711135992883448,1.956920103883941,0.6432529163176729,0.8434482916775918,-1.073789509152415,0.10484772467717118,3.2231371435019995,5
3.504567341894835,-1.1599974268196638,-0.2866414472615738,1.7759596054486697,-1.4535301657117294,2.0060050928617623,-2.321568013978051,-1.7197996375933973,13
-3.348576493734746,1.8091588324122116,0.2636030012471613,-1.540246903505016,1.4285678808004318,1.5684554507913244,2.1503540291068943,-1.548462848224839,4
-1.7345801476377558,1.5453371716918807,3.673750930927907,-1.1269848812461896,1.6805122677815256,2.9039010652475534,-1.7888676321602652,1.374443915855721,1
-2.9852282199822664,-0.15206641940661147,-1.4131405769641527,3.7449629732013268,-0.9950518110263613,0.5981612370487532,2.7375295127035524,-0.18915779888642237,3
-0.08589827841306608,-0.9236933920326945,0.5722664485334201,2.7424475587695305,-2.215696734976274,-0.009859944624143635,3.4392569974265497,0.05483667609083831,14
1.0852624716575718,0.8849775127495118,-0.6413444744299868,2.4565873419339663,-3.08717280643324,-0.11806644016518897,3.6374754603804407,-2.3441272252749163,2
1.4350401055863677,-0.6520075252722484,-3.036452812454473,1.235702733070053,-0.7009691322558342,0.9256505399762949,-0.5318217920393096,-0.6249498084445775,10
0.11147818187070024,-0.08973988057910798,2.1980579955243744,5.737534101999049,0.47520279870177407,-2.73686336686694,-1.4229489907998871,-0.17087951269014934,14
-0.5191152754795201,0.3796737621018742,1.7378023616891836,2.38811945224674,-0.5663421223750995,-0.6278643392952397,-1.7099449120933743,-2.081788108330678,1
1.7486768305365992,3.3989632468646445,-0.933163681030466,0.3910738416424324,3.3809565141678557,-0.6171304888855051,2.9260331564212576,0.45500429626104644,15
1.9530824679179188,1.3215684371255776,-3.376931891870742,-0.4811868735726542,-4.852520736796582,-0.8284535465090289,1.9573672674878435,3.7767623268295267,15
-2.6035673784542586,0.8549376557141979,-2.7238581362032614,1.1482310100711848,1.840817664785809,-1.5321163539455473,-1.5208671738467792,-1.3816827169373562,7
-1.0025493281567142,2.982627557914835,1.88560881725375,1.498216591073522,1.5651237389340569,-2.3590685482145153,0.07297166176715875,3.587782995382759,15
-3.4432968284392134,0.15808667456648529,0.08932424297449337,-0.6856334377876732,1.1336837046872348,-0.3275539601948685,1.4990811541837452,0.14822852416220078,15
0.7907797877870649,-2.059018118360142,1.4910191568201792,0.0873032313207115,-2.084220704711816,2.521236701981251,2.8175748973245938,-3.1856139677370443,0
-2.7423547774897057,1.0814799607821053,3.294965596723736,-1.3673336240344285,-0.19495569287962566,2.2277864851913627,-1.7550474628759072,2.6243812208087594,1
-0.5011694663271803,-0.8611398387815097,-0.7031817378829411,-0.5945072537304851,2.421119424014243,-0.23837568157965938,-1.6405055164393354,-0.6758466953167293,3
-0.31283562076703975,-0.5407833328930369,0.4954715955595277,1.5462422130140874,0.21359408161490578,-0.6919077857473754,-1.3476915151270168,2.4781998963469487,11
0.663363328581098,-2.826940313072307,-0.820230756807276,3.050511421484056,-1.8412389291614755,-4.261531987360593,-2.965768308670399,-2.291732929064262,9
1.1839275027769962,3.8577575534216466,0.8995565050986558,-0.8862685845146452,-4.486675726601725,2.461426410773344,-1.791917967355009,-1.5626724356755464,13
0.7934037233009905,0.08126692933592916,4.793077562492365,-2.918056992022904,-1.7454324041260794,-0.025267019956901393,-2.0264398737017735,1.9093307481124493,10
-0.27616024783648896,-2.3121333221818476,2.081169240588872,-0.5163695170525038,0.18922516130564782,1.4048481920711624,-1.6502702459050673,-0.14703730783390945,8
-2.0795822761267564,5.7675227359280115,2.61866961291044,-3.3513703776207198,7.003331253112605,-0.8388441229829258,-3.3888573417857892,0.9466980462197032,10
-0.11449915670290012,2.8188978424464177,3.662546085296637,-0.5085836376037498,2.4196232545397818,-2.847775157101907,-3.0778851155601905,-1.2140726838457256,1
0.4963084303109798,-4.249899577319202,-2.6103272770724453,0.2819412476074272,-0.37911284778091214,3.12272349782645,-2.3934596837520266,4.13088075303936,7
1.1184572469618375,1.0030336678169527,0.1524751488091901,0.09861710357184905,-0.6842624914597744,1.8063440235089503,-2.4236037175180596,0.9640780254591652,10
1.4090220699316403,2.801484224355943,2.2552170449304105,1.1922778183380984,-1.6044213232501583,-2.6481033410058528,-2.033289179687907,-1.0882070759098696,7
-1.2679405809484576,-2.1479206578760257,1.3952771871604852,-3.546444467317382,-0.2713750614330701,-0.10038149294263232,1.358362354864946,-1.932405489703446,0
2.713506430222063,2.1838998116417043,-1.9004014703379124,0.22365987469851056,-2.1451428871147638,-1.0565668948075413,-0.33923755486475293,1.9802854900171463,9
-0.2975257915726658,-0.8625166969386013,-3.3697969425348537,-0.5168249076579965,-3.8467600649195144,-1.0425256263144917,-0.3204164973807557,-1.6395221006761418,15
6.742184733062098,-1.2775904642373033,3.134782188491677,0.4049861064800089,-1.7868180935483504,-4.500815833503546,-2.0046873628977027,3.585409247357937,15
1.72362887693572,-0.2505261394676106,0.70946174643767,-1.5557619381489118,2.2699961642955904,-2.246381871800078,-0.06251291804891057,-1.4510595791322127,15
1.512560894454034,0.4018629167087383,-2.1201559741268436,-0.48906278554882676,0.1512330054266926,-1.2074325314357706,-0.03621097112526184,0.7885523979414768,2
-1.1564328850996097,-0.7012761253995932,2.43927259273553,0.13149918185614506,0.7505208186988688,-1.2542330513403557,0.6077687977389441,1.462096898887984,0
-1.1173202900934776,-1.4885914824734163,-0.658080213516191,-0.060142811876837454,-0.9905793525562869,0.037469248755489626,0.12389074612813755,1.3342076388248953,2
-0.31937129652000884,2.1990277056507876,3.1311279460199124,1.0577407754804584,-1.545122018061877,-0.8808145321681355,1.195751284913023,-3.235184480550177,7
3.7573466856488547,1.6585732267280662,-1.379127049373587,3.267619504379604,-2.477474902704584,1.1150672254720075,-0.26449106214006,0.9030666217700685,4
-2.3123187105271352,1.326206876927131,2.0139202303096124,0.4252988384525621,-1.3094655974089973,2.8494470740354236,1.7927843840616697,0.19189130786763364,2
