feature_1,feature_2,outcome
1.4242511249214749,-1.0423315441566607,0
1.847102825502007,-1.0822503417315117,0
0.6252302003024026,1.0159704123446078,1
-0.5633498739104075,1.2862208717567911,1
3.172045004782144,0.7497587867955386,1
4.2634648186849,-1.31734196857915,0
-0.38751012867206325,-0.8654951552538579,0
-0.05929045606841665,1.2041729050624346,1
1.6425844559013982,0.852723781225642,1
0.19117768936248225,1.267897519670383,1
2.204760603997809,0.8747689340204835,1
-0.5033487983396743,-0.8532045498789868,0
-0.2524414724696349,1.2764721922470117,1
2.1771582289817393,-1.116560343423153,0
0.1809387035893596,-0.9207668991557005,0
-0.7633978830993322,1.3074433930998026,1
0.9637415800682307,0.9756043562728717,1
0.7561234905340343,1.1234349932103622,1
0.8907767704723891,1.126168446004895,1
1.6894217847090176,-1.0686784149477861,0
1.3396902550567642,0.8742378293373676,1
1.2900634740757788,1.0704419196782464,1
0.38356120501715285,-0.9412086742212302,0
1.266718106083145,0.8547678699963168,1
1.9278777021888258,0.7658655194168585,1
-1.086091603171777,-0.7964517860551146,0
1.4374026393460935,0.9690086250760023,1
1.2267763797327724,1.0001471656308463,1
0.08223943628663788,1.1954393381864248,1
2.299076425667242,0.9376374448227051,1
0.4452996100217854,1.1072345511312287,1
4.296831438832573,-1.3187688079207591,0
2.623149645446913,0.7047691215146833,1
1.2215710904940364,1.0584109227033298,1
1.2692833056569524,1.0315864500453693,1
1.0146400538097269,1.1600996319271537,1
2.149976735448567,0.6197781407122449,1
2.486737395242491,-1.1444755911768327,0
-0.060642842479265324,1.2795124454282125,1
2.3397741529624847,-1.1337849854887472,0
1.102771287642358,-1.0085422022047514,0
1.084060005235354,0.8906774826961065,1
0.1396727540571746,1.211459697799669,1
-0.56343209669156,1.241815541944756,1
1.8221642212391842,-1.08125639709632,0
0.9696425366594291,1.0468191766143635,1
-0.9072050936958953,-0.8156111881076201,0
1.591030699932964,-1.0542073385091137,0
1.976578792564454,-1.097110461144813,0
2.8764323792794433,-1.1843912860010288,0
0.509497376438182,1.08089600143043,1
1.1267953428205935,-1.0146539472577978,0
0.5828220592707318,1.0580815930222653,1
1.8068105647648587,0.98126625040214,1
1.424324371954859,-1.040312827993876,0
0.5776295464279959,-0.9576094671078417,0
1.1482434334073968,1.0367468689951298,1
1.562005379716013,0.9834266927752973,1
0.19028776360821031,-0.9236305354586722,0
0.285129758530996,-0.9315768448641732,0
2.238012260764215,0.7473823698133526,1
0.7025797931096396,1.0382016011711102,1
0.48768109409864957,1.1012890398934154,1
1.041287220292815,-1.001401876318772,0
0.8590838968929531,1.1254595492201631,1
0.8381214425149381,-0.9823544697937744,0
-0.7857231245785037,-0.8255012728847624,0
1.541299721526583,-1.0511621819119978,0
-0.7368849925981462,-0.8328948334350671,0
2.055478263795147,-1.1039064007294235,0
0.3812099536621343,1.1217618731836407,1
1.331841004059731,0.9210801761242592,1
0.5354153910320205,-0.9545860283204719,0
1.9183628769629635,0.829297405008772,1
-0.24250088794273483,-0.8817644689202353,0
-0.8303084080585914,1.4745535772330032,1
3.026364665256225,-1.1950964274081612,0
1.8624289303874368,-1.0832998055506287,0
1.6578979236069697,0.8111782041300802,1
1.5740000960873155,0.9120567033221858,1
0.8836347210237183,1.0666460136524303,1
0.6897183847040032,-0.9721917822106966,0
2.2404419634660657,0.5872442694173953,1
1.5847684685017716,0.8868256885793222,1
1.265847598177085,-1.024966570299388,0
0.29169504374911726,-0.9308466338929776,0
1.9815827070839498,0.7487854519121366,1
1.4458471295247963,0.9770333868769994,1
0.44234033564568365,1.1007785837104966,1
