x,y
0.09545114056540482,0.8408380618407852
0.6996781898934076,0.2702820068482742
0.9732843020623899,0.310627233048687
0.3853536846494806,0.16474530713022772
0.9059284052292762,0.5800986287714165
0.8602398369781507,0.5786841224743542
0.4001958046395382,0.09383115338636683
0.15295406972515224,0.3284539962174977
0.1663355489227002,0.4668112927195762
0.6078203743855211,0.41690445788090713
0.4776711382575307,0.09814979536176183
0.8077066845054318,0.3838938583247429
0.5877760166500795,0.2292007828963889
0.48884440996030587,0.7263374892225667
0.912763400395297,0.3056671523859984
0.21223339991764933,0.48373303291816205
0.2707907777009926,0.8600543559523735
0.9746912647614042,0.41901103898452285
0.11374185176709461,0.6988740412075813
0.5214969905179809,0.9794398084481222
