feature_1,feature_2,outcome
-0.48221701522338245,-0.2820669912863095,0
1.4174715917700609,-0.8670981572833371,1
0.8837886859202346,-0.9247542848547602,1
0.7469239043288685,-1.2160026028463184,1
-0.11161924805848533,0.0739067208998645,0
-0.5874922582052893,-0.6608169568231915,0
-0.8818382091503346,-0.5544817150009672,0
-2.1067416595407327,-1.9910852219422726,0
-0.566895002010716,-1.060571668007044,0
2.1294590841432104,-0.348788789892,1
1.249360470098818,-0.7189183702644255,1
2.156946745968658,-0.992807560817731,1
-0.4747745989661639,0.447319272245166,0
0.23456461393508887,-1.9248707469909265,1
-1.7901955603843938,-1.415523540176079,0
-0.5097793447177874,-0.11662801074614837,0
2.6272818932420896,0.05877427080072417,1
-0.18074964793746007,0.12120858915383592,0
-1.4121643353903564,-2.894269721182085,0
0.5126180023517588,-0.6078636115285257,1
0.08490007282712542,-1.5225922853062737,1
-0.08810642121316392,-1.5208896621663803,1
0.59148992287903,-0.8767705584101277,1
0.3960253033647284,-1.6706488723974264,1
-0.674498539454033,-0.5257729363073429,0
2.0014154092361878,-0.03761800945558491,1
1.8420801547405197,-0.34586556222352305,1
-0.6236595522430798,-0.9216485894476844,0
0.9791690557266246,-0.66087127472705,1
0.8211024617383686,-0.7165631581111211,1
0.22079911434425847,-1.8446354603590789,1
-1.0517296275318746,-0.26699935361648475,0
-2.116518876047888,-2.650047660963227,0
-1.0040996905044044,-0.30384789265566714,0
-0.8725985883473684,-1.0543450034245425,0
-1.7659865874054423,-2.717090164052313,0
-1.2860604188315352,-1.4207600680736312,0
1.2835669814481265,-1.1823332177237444,1
-2.1530046170379524,-2.6885842046158333,0
0.44598558165312385,-1.3866161495489462,1
-0.8411814419026544,-1.9402933258134305,1
-0.9855034859096448,-1.145666710822519,0
-1.1696331250622611,0.2779823563698065,0
1.8320652455044126,-0.745615335910034,1
1.3011717492459205,-0.8819016780131863,1
0.6426099374832599,-0.47459868073545697,1
-0.7538656830853294,-2.2579605639540334,1
-0.9715037016309752,0.24426775229621067,0
-1.4076617167751522,-2.017035357279922,0
-0.952503352499699,-0.8416742043328671,0
-0.05163250299323496,-1.5615264764194343,1
-1.1398743096012176,-0.862103829634237,0
2.6801092468044017,-0.32159682099061193,1
1.9613985392507076,-0.23257257858886038,1
-0.02676286201867817,0.06799507841774988,0
0.16261402870113306,0.8697040636877402,0
-0.43167485203218936,-0.42207293990104255,0
2.0372233705036837,-0.49059970108934237,1
-1.1697687945965516,-1.1507785079286939,0
-0.9749918375411485,-0.8534667899011672,0
-0.931427286340031,-1.1042440240999536,0
-0.9478301462477035,-1.6794807819218016,0
2.838704271017121,-0.07035103055614744,1
-1.6685911660293056,-1.0826758190625752,0
-1.2499312777434102,-1.4172393321608008,0
3.5850647465290626,0.46132915556042176,1
-0.4942656820712277,-1.6294423010175827,0
1.1709531299081966,-1.1411100296695391,1
1.454321797533457,-0.475920435043533,1
1.40603028560364,-0.5939222021088006,1
1.2614792496135436,-1.1587284262397282,1
-0.5403007857080191,-0.5174297172588083,0
2.409866636779106,-0.20567285279142267,1
1.0821587355555287,-1.2285677377441768,1
-0.4753962077687256,-0.06353882211027273,0
0.7839470421759742,-0.9685413038086996,1
-0.05059925053749681,-0.16169855415480072,0
-1.1845330075719176,-1.229347360304105,0
-0.453529769470694,0.2190472166766293,0
1.9626384878864194,-0.2623921526075794,1
1.1783790961183653,-0.9956956156462723,1
0.8018157585992987,-0.8947616302272907,1
-1.0989395554624577,-2.4538002719536713,0
0.857575280812489,-1.1039956269100006,1
0.7862829095770664,-1.465383791166762,1
-0.26751423090801474,-1.195166508387063,0
-1.3320975634681615,-2.6515884089383883,0
-0.09712237000978252,-1.7842771990770214,1
0.7054725177591754,-1.4702805994330477,1
1.1717467933749681,-1.0023696090261476,1
0.6226001378899046,-1.4822288912188288,1
1.3271234503439029,-1.0430646468276827,1
-0.772302037101234,-0.06527798515480088,0
-1.1298300059392403,-1.0067059407954793,0
-0.19852893121129467,0.6535509156827677,0
-1.7124426610298529,-2.1772303994277555,0
-0.09195833713035773,1.0254137676339474,0
0.8303380357970577,-1.040647079001488,1
-1.4262925430552267,-1.0335926543159026,0
0.663389024866191,-0.8273971809935328,1
