x,y
0.02644057256776655,0.9355849630507637
0.050359135059297455,0.25539190001983636
0.21061873163486666,0.768579847026968
0.34029207262231986,0.42611404357890936
0.20820207094731846,0.3843049216692943
0.13834692997345666,0.6087626790137702
0.07435603941886981,0.7206115853514337
0.319901953877719,0.825562676324962
0.672117363777952,0.3634902100329842
0.79413155954471,0.23088718488177307
0.4840655412996133,0.18105961530037473
0.23395753474039227,0.9264681483073427
0.8939382073259248,0.4457407271983359
0.33791603620390653,0.9931590494113375
0.6734513998973699,0.3353700899059464
0.4053617543052924,0.8619444611230482
0.6868402088458883,0.6119401453037192
0.29326390105824407,0.03268056061255331
0.9875632145573889,0.9437892312714595
0.1042682128086978,0.3987601621376974
0.7389469994174309,0.11067671309728666
0.5854143648263891,0.5316482510541823
0.05718027306135698,0.802864231207476
0.5728189669720278,0.6539602951979843
0.2095751433440668,0.2067938786069088
0.41592261003964304,0.2011054436809201
0.41067725743878625,0.9524422555511155
0.8814549304793178,0.9216506167477624
0.49422704986788046,0.34185152187697543
0.9918988151755826,0.912881078381588
0.6377692337111726,0.09887691704548673
0.3738139276381046,0.3893392892027816
0.560439992284728,0.04913132811504528
0.28366540447189603,0.3639805409069694
0.689509172241463,0.3986950305989124
0.5130506666416312,0.1959359409621928
0.15384111408200718,0.3572493776030362
0.22562732107551964,0.36883406593928314
0.13570245482701138,0.9099856734632097
0.4034999279392567,0.5299027005445905
0.013362762596490496,0.7040906376357358
0.36581212218614756,0.6042762660733854
0.3749767095753618,0.28725199462143225
0.37894085417544765,0.37059972560093746
0.5952048734448454,0.5309650678507885
0.6241977385046396,0.14880326553746248
0.2889439692630309,0.02596155437658365
0.4331458983782712,0.45103052576130354
0.06591608298486595,0.8843681374781954
0.7081927372655301,0.9383398750035258
0.5077322059965151,0.19003541051052064
0.43772767547582914,0.2848023018834148
0.6757422897861536,0.18544748495858698
0.19360064554336398,0.40232313374963524
0.014778208068189969,0.885297574681948
0.28829360894491696,0.5642403856515037
0.11089292733334288,0.4505637621017158
0.5715283296081002,0.9133917397220761
0.36473191829119167,0.9202702054983519
0.45736199152719625,0.755133228745076
0.8945365363015733,0.5651710610363144
0.592166146819298,0.7493625363568845
0.5325250172345343,0.9722593704911805
0.2651680750880768,0.7809904886797799
0.09734950073196758,0.7379028865996442
0.03799481200729182,0.31818835821806013
0.7995104355741902,0.2441454542452235
0.6475195840414444,0.28601398990518667
0.8539420386105674,0.864555231720921
0.7601008770987833,0.4871454048694718
0.9016498239010302,0.7681464307630619
0.27484560410364367,0.3921952750441018
0.555686464681397,0.24997617838915664
0.6359776536985755,0.29364905065839986
0.3291094144181923,0.17851277749444894
0.3616946964546861,0.7688818627186778
0.2090143323467496,0.18392224245439404
0.7765430340091805,0.6982789720763273
0.6523904346338418,0.5962376609599607
0.052300981402156,0.4951856248457922
0.19492575159858727,0.4130444860375756
0.9491658903761393,0.06136883591518172
0.4155572401744906,0.7198467453112354
0.22602507698500218,0.13840844270325225
0.9114198999098554,0.6014561396469865
0.4511354931335918,0.8480330505484588
0.03046008406044365,0.4328733147392123
0.9647377411430411,0.4861619360731645
0.8301838173313989,0.22096336845196385
0.4193591949449833,0.793782445859624
0.45421712995560704,0.08658839630468518
0.5799932702763332,0.11017890362834437
0.18338281679903223,0.04809357618672572
0.2243304484385995,0.3048832535639697
0.5980308816489086,0.6620756795477731
0.6747362580120375,0.18114542426836433
0.0046828999932403415,0.8303852223939283
0.41673994261089986,0.0324235683435985
0.5896903880359671,0.44849478602484594
0.32234552620729184,0.7473271789215533
