x,y
0.49755513237448745,0.9949219926475452
0.1586299551147532,0.14283769989863226
0.3396622941312597,0.19112108285788454
0.04926567311252861,0.03835053781438569
0.12170315478727711,0.5275577111309709
0.5393396565676856,0.17378166106887294
0.5498927043636945,0.36203476077239105
0.1288462603720436,0.6554113247819411
0.9707887299627808,0.5468776382579476
0.8971849859997387,0.05580447389306664
0.28118904452423577,0.28848457212651335
0.23768841700158094,0.6635388222153843
0.7748141393576029,0.5465599804337895
0.5726167048389366,0.6027311917481303
0.30753644631830546,0.43059630196569987
0.4051796164029695,0.9747314883030409
0.6683957384241315,0.34690992757271866
0.2600851307718808,0.5218337503439782
0.41168061599262806,0.2534620319812315
0.6286657363930598,0.79094453209274
0.5640032440320947,0.41272000265230824
0.602589387992429,0.7606036983927538
0.5833537221361109,0.00699501566728733
0.727391358240614,0.25986875707120405
0.5108035729961173,0.6037975841348268
0.9617336280616499,0.9520648399322987
0.27644705413819604,0.653601745555828
0.4609619962586734,0.25779619162835776
0.9217372928740684,0.379122173642397
0.39565651718170947,0.5605027453217566
0.5997711972141189,0.4140167682316427
0.4274754979348482,0.7036990373716152
0.0730822728825582,0.7109882861044856
0.8245801008850113,0.048127280062215116
0.4923156108205299,0.6044571435726434
0.7784742956982322,0.5425642715952094
0.3875348579905178,0.07401754342426481
0.6396769680009737,0.8436350075374542
0.5529829808639469,0.40519096336867055
0.9022161704844139,0.2869463306042145
0.11159276330115486,0.3612856748791161
0.5351201955011902,0.7941319945058932
0.6878715231336284,0.9095406300011277
0.8636640930878071,0.6605224048943209
0.32447795812675084,0.710071850500156
0.32852246969286225,0.4956756238591248
0.6380842885689443,0.882758007923134
0.8370236684534383,0.9518110296975114
0.5557577540310118,0.14075240439057823
0.24098686758738086,0.3321994234476736
0.30861189870086037,0.4982070237558309
0.5283053398868411,0.629116111481308
0.25043204554549214,0.5700733763925986
0.8332760799449771,0.8626627317946783
0.7954621362196252,0.5030124722339608
0.06023119702894286,0.7662175683168153
0.5149303755648241,0.027397891806855035
0.12395594731770976,0.06854205013276105
0.7240028372073014,0.48824909174439535
0.17677487452048335,0.8663499322191291
0.8310076528887809,0.5925482214806745
0.5251701233101566,0.43650390173771636
0.25819272130555904,0.8732465226669878
0.892827909611565,0.5243508381400389
0.4190753382715584,0.010840070616474073
0.20087806582592937,0.25041161102284815
0.7374134244435401,0.881925775167484
0.23671806442222643,0.22330494681374402
0.5010929685557461,0.5944250632600154
0.7736724563649876,0.7889810825606028
0.6672831024090438,0.8941960951008715
0.3146500505456574,0.38756196358242145
0.9544997434342903,0.739919968335939
0.5992852618143755,0.45395283094131267
0.389909991039338,0.16679297641230073
0.5596607325129848,0.5311719837727407
0.836944825511571,0.006512898357519781
0.10474922444953838,0.8547446054913745
0.6773851393914646,0.5840535007300856
0.39625196750326697,0.19993749348991097
0.4219451709882859,0.788243059279496
0.3346834994518407,0.4984946260198234
0.7741931693083131,0.6746989957874696
0.5796275281553571,0.11873584321679309
0.11047822836455645,0.7037482591075942
0.04868318332647381,0.14571591041813048
0.6686222440203812,0.9103858589053455
0.7962624741825253,0.497648640272769
0.5358630547067514,0.32238938663787564
0.4108460569417902,0.5582737530664321
0.29658987075333243,0.8915341332892102
0.4889383427456667,0.16486272687745807
0.7301603643522377,0.00952817175454701
0.852097052416737,0.570654002667186
0.5984825240886976,0.8586662613822286
0.40380846877756194,0.2962967700071095
0.4191122274787217,0.8643577445533257
0.20484533992329002,0.8206909562926404
0.48078040110286835,0.5995493521556733
0.5635183699515739,0.25980064862756114
