x,y
0.3443046672349064,0.9735162013256583
0.14640541683845132,0.7933484184974924
0.9118705890957437,0.7736264778564252
0.12197993691200848,0.9412120546323721
0.11221932830834636,0.759576012394584
0.7685897925331353,0.8852269717865117
0.7329034148159844,0.6863304358799582
0.6111828309604503,0.6171498178227622
0.005292354917100783,0.5915973584484693
0.5419190391508192,0.8957859235077764
0.5012404769442209,0.5580045164850571
0.7112022218059141,0.15132799581182266
0.24836410158756494,0.16877678645829985
0.6704613889202713,0.9293966519239949
0.9187474042905974,0.6667672812135855
0.10410155813229371,0.44897326610834665
0.22965878074919288,0.008868574062418144
0.22206421750599137,0.010771578063154208
0.5633854995521628,0.5613929711335355
0.8409288813878194,0.003968203834505801
0.3218835969103304,0.31897980948023963
0.29038234564818444,0.2189041265193813
0.30464051256355495,0.10851576167441623
0.7129473775860997,0.4917975335840663
0.4464303010571028,0.30426101969477093
0.545044297727754,0.8467630300253475
0.15486169739594302,0.5329916701788949
0.4053726937409662,0.08085877173170797
0.06503519083207765,0.12498063070780019
0.4966455013504586,0.8316739820182896
0.6052167724651174,0.8031119594497395
0.8559185447088433,0.8549856844312924
0.8858789459394434,0.23320026016823348
0.8187062443199298,0.9825223555679818
0.3990934649308818,0.17082799238625956
0.021771216714886132,0.10778068938667351
0.12891972966765708,0.3915989480472595
0.08674520484121284,0.40033956543266735
0.7442631887197949,0.3482753616609704
0.7540388251301584,0.6962490526074819
0.8239571540114178,0.4457594053655204
0.2753029990731074,0.808587429033485
0.9236008948629848,0.5728461196108853
0.3752779938758546,0.026363459390223
0.4764014551501512,0.8519458147448309
0.7584278118195201,0.20519539139476062
0.9518880645303965,0.03359189906530946
0.3751558827309214,0.7850637162152676
0.43453208913858066,0.3459376288186575
0.572037374599954,0.7638219475875306
